Name,Plot,Entry,Rep,Location,"Planting Date (date)","Protein (%)","Histidine (1st; %)","Serine (1st; %)","Arginine (1st; %)","Glycine (1st; %)","Aspartic acid (1st; %)","Glutamic acid (1st; %)","Threonine (1st; %)","Alanine (1st; %)","Proline (1st; %)","Cysteine (1st; %)","Lysine (1st; %)","Tyrosine (1st; %)","Methionine (1st; %)","Valine (1st; %)","Isoleucine (1st; %)","Leucine (1st; %)","Phenylalanine (1st; %)","Tryptophan (1st; %)","Sample Name (1st; text)"
"CN 105895 AGL",NA,38,1,"Sutherland, Canada",2017,31.638046624842,0.99772932650336,1.4781169874688,2.4884631452116,1.1957282101679,3.3657504094445,4.7033987927638,1.0472971550707,1.1918722891689,1.2278927695011,0.26048130572005,1.776506118135,0.88323122655486,0.24821735050147,1.4739513539421,1.2895888590496,2.1499711123489,1.5338948148122,0.25297911516538,"sut 38 sst who"
"CN 106265 AGL",NA,39,1,"Sutherland, Canada",2017,29.408386666115,0.96064977399755,1.3391748608565,2.0546609849535,1.1174651813997,3.0658159983181,4.2230079678031,0.99586638600566,1.074820436949,1.1430433285761,0.32223633814524,1.6674648549981,0.80281721959863,0.26294700286606,1.3516467402701,1.1510538093308,1.9836866710414,1.3913013238559,0.21691785689101,"sut 39 sst who"
"DPL 62 AGL",NA,43,1,"Sutherland, Canada",2017,28.702082326066,0.91331401038939,1.3652155367528,2.1714477449641,1.139815697209,2.6915896554495,4.0019426065032,1.005238865223,1.0260269457985,1.1607383557772,0.26101796520508,1.5498927074265,0.87699139816856,0.22137904770991,1.3441170942156,1.1736308813237,1.9881806226434,1.4311242998684,0.19854214616844,"sut 43 sst who"
"IG 1706 AGL",NA,47,1,"Sutherland, Canada",2017,30.249466627622,1.0423738989124,1.5378724153334,2.3770982063757,1.1417029600954,3.5224892856998,4.8660306601687,1.2514295327513,1.2004785383495,1.2430367287948,0.31558857255389,1.9649533475979,0.8907456105136,0.26949419822781,1.4590874386282,1.269370765531,2.1693763164738,1.5132477408556,0.25171988933267,"sut 47 sst who"
"IG 4258 AGL",NA,49,1,"Sutherland, Canada",2017,29.444726784259,1.3382751075693,1.3292118297727,2.1625355303292,1.0641660686721,3.0453286307307,4.2971390273274,0.96716238939089,1.0794251545116,1.1710476680806,0.24935936523202,1.6804815283729,0.80605263667377,0.21631989194237,1.3328310471626,1.162017583491,1.9992373387832,1.3705352008845,0.20854896467977,"sut 49 sst who"
"ILL 10748 AGL",NA,53,1,"Sutherland, Canada",2017,28.987219938436,1.2429617739049,1.3953034151828,2.25527142093,1.170796469552,2.8329547579933,4.2806565718899,1.0161506004537,1.0431353437275,1.2186084948436,0.2510384106923,1.5785130091154,0.8881270334579,0.21407652622071,1.3716593822625,1.2218008867757,2.0352540300514,1.4989603256681,0.21633411820679,"sut 53 sst who"
"ILL 11547 AGL",NA,54,1,"Sutherland, Canada",2017,31.209908714098,1.0157099977657,1.5120324659376,2.416890823194,1.1946672107191,3.5983966101172,4.8708254093941,1.0885851347306,1.2235879048549,1.2748159782297,0.30236409406041,1.9175773072327,0.94492480674607,0.24319896249011,1.5255257930116,1.3338233709465,2.2128813398297,1.5257379354314,0.24502461121083,"sut 54 sst who"
"ILL 11558 AGL",NA,59,1,"Sutherland, Canada",2017,30.033427240873,1.2842945021954,1.3463679206004,2.2311114829713,1.137961182642,2.9560199806569,4.3027890302301,0.97887401935845,1.1228614798177,1.1703071350193,0.27145946436891,1.6191083229896,0.84930270716214,0.23085369315932,1.3882834754239,1.2093726898767,1.9919399164036,1.439138270269,0.22664037696062,"sut 59 sst who"
"ILL 1553 AGL",NA,61,1,"Sutherland, Canada",2017,30.303989081905,1.1005348788799,1.4480293914087,2.2182273271008,1.2027255830208,3.4181030454641,4.7456811292157,1.0804479037832,1.2016133431458,1.215435755247,0.32081592589493,1.8876352832028,0.90691522257002,0.27457411740379,1.4847238726645,1.3072592745533,2.1101657881294,1.4748797592133,0.23687096956473,"sut 61 sst who"
"ILL 1762 AGL",NA,62,1,"Sutherland, Canada",2017,24.326420559127,1.0475475252908,1.1978598031085,1.7338779469764,1.0053603778752,2.7395507999848,3.9038210936933,0.88801278740328,1.0371889045375,1.092338856016,0.27972449994864,1.6187517047237,0.72246488029988,0.2570382512318,1.2376795541773,1.0713084926215,1.7846179022785,1.2311133855103,0.22326865475217,"sut 62 sst who"
"PI 431893 LSP AGL",NA,66,1,"Sutherland, Canada",2017,31.748123344499,1.1174331880856,1.5363723247236,2.5899544344019,1.2174488300013,3.6191401760941,5.0601743077692,1.2785810785096,1.2544023255121,1.3050911072328,0.27935489926436,2.0221976060794,0.98442391734146,0.25072189874809,1.5202125594268,1.3294114690651,2.3013207163922,1.6515255523003,0.24462532808563,"sut 66 sst who"
"ILL 2580 AGL",NA,68,1,"Sutherland, Canada",2017,32.366779071841,1.4743820172698,1.4768810628926,2.5004503837749,1.1683546657225,3.3428602869791,4.8394974723072,1.2210674747386,1.2262175706014,1.254243430114,0.27039188627844,1.8902228024328,0.9045310294357,0.2230598069605,1.4286904346823,1.2439472220554,2.1352409560762,1.4613621874897,0.23167395378518,"sut 68 sst who"
"ILL 28 AGL",NA,69,1,"Sutherland, Canada",2017,27.833428700668,0.79201628216311,1.3404962913113,2.0447042578066,1.0318243869595,2.9670032114182,4.3253942866783,1.1025178401696,1.1131019531054,1.1764008489949,0.23441325117516,1.7135893145309,0.8546135011652,0.22190226097673,1.2846975389024,1.1570784535066,1.9466250434644,1.3616173419163,0.21239247600384,"sut 69 sst who"
"ILL 3025 AGL",NA,70,1,"Sutherland, Canada",2017,"28.760629679912,31.847298256853","0.89947036836041,1.1026641906125","1.3624420184292,1.3808478569803","2.1513337302806,2.1809752552602","1.073927497908,1.1221722209331","3.1627038238695,3.4003112921345","4.4028847505803,4.6820069264142","1.1336274193208,1.2039407853354","1.1059505822226,1.1330643978927","1.1448616177834,1.1907067802816","0.24053890998109,0.25592283410491","1.797182336137,1.8510297858922","0.82622454021429,0.90596680566744","0.22822130200063,0.23081900676628","1.3314680456426,1.4038562478831","1.1583647069055,1.2088717273876","2.0118253077511,2.0975642301655","1.3866456019575,1.4503555335347","0.19834177990161,0.24333560013041","sut 70 sst who,sut 76 sst who"
"ILL 4609 AGL",NA,78,1,"Sutherland, Canada",2017,28.877047608029,1.08504815535,1.3632348197786,2.2620286905491,1.0711179004355,3.1373291940568,4.3225926413481,1.1687559950607,1.0934683161739,1.1608764392028,0.28534207345343,1.7742580011969,0.81961551013542,0.2247864250403,1.348695717733,1.1833346605243,1.9810098868911,1.3859283497767,0.23177011887918,"sut 78 sst who"
"ILL 4671 AGL",NA,80,1,"Sutherland, Canada",2017,29.861701859346,1.1171777998431,1.4115547806137,2.3622541188364,1.1553490426253,3.2978845469698,4.7155303191168,1.2069321346602,1.2056202424165,1.2717634744615,0.26228798063714,1.8628197337901,0.89392194198394,0.23746467980339,1.4213426922071,1.2452590246393,2.0934814749862,1.4762201857709,0.23907691324197,"sut 80 sst who"
"ILL 4783 AGL",NA,83,1,"Sutherland, Canada",2017,27.737949226942,0.89542096744299,1.3429716273274,2.0857830945452,1.0928776697951,3.1289229810201,4.432497488877,1.1843259227943,1.1471230297315,1.2029432213848,0.24156004125532,1.8339476700531,0.86633520770979,0.24722997673562,1.3479754827659,1.2096063882627,1.9563160039996,1.4202506836102,0.19753720963193,"sut 83 sst who"
"ILL 4804 AGL",NA,84,1,"Sutherland, Canada",2017,28.105308056928,1.0368887393852,1.3144317645778,2.0037748925838,1.0051646407516,2.9813396003513,4.3150140876615,1.1093884994607,1.1174005260644,1.1177101975929,0.23416823713626,1.7661092183724,0.78400288900623,0.22196825861978,1.2959956437761,1.1269562392033,1.967357334294,1.3588776457988,0.22611788365541,"sut 84 sst who"
"ILL 5209 AGL",NA,89,1,"Sutherland, Canada",2017,28.108218059006,0.9701166687978,1.3999434742194,2.1003065559664,1.0842984313216,3.1565935951146,4.4601314371611,0.98105905418281,1.1461517488588,1.2387969715001,0.2514118370986,1.7548709253857,0.795739804138,0.25118140446111,1.3617993681499,1.2186846530709,1.9994158281277,1.3869085187845,0.22652861854991,"sut 89 sst who"
"ILL 5480 AGL",NA,90,1,"Sutherland, Canada",2017,29.640036939374,0.99908920270939,1.3960094994649,2.2970352623044,1.1574904578628,3.211173443627,4.5770582855114,1.0602093376305,1.2792384389952,1.2108183545273,0.23817387568995,1.7987700256253,0.83096547985844,0.26965236940696,1.4409095848664,1.2584888375505,2.0781540644886,1.4311858839073,0.2542460001307,"sut 90 sst who"
"ILL 6182 AGL",NA,98,1,"Sutherland, Canada",2017,30.166542666551,1.1047214077989,1.3549665509421,2.1670466673901,1.0924235379451,3.1292486730696,4.3417952827765,0.99888523913284,1.1374028813468,1.1582290212277,0.26104481531363,1.7253622945281,0.8231924083646,0.27359807800049,1.3720076870165,1.1926691175945,1.9836054035386,1.376286875743,0.24970633389139,"sut 98 sst who"
"3156-11 AGL",NA,3,1,"Rosthern, Canada",2016,29.072243677828,1.0063348799641,1.4124112352584,2.032390632396,1.1370692199804,3.418215594448,4.7779940890025,1.0561963985114,1.1525279436154,1.2152781490069,0.21583307017937,1.9528301171137,0.77695770618445,0.28398886000513,1.3924940419242,1.2049583296605,2.1104343295427,1.3784680230292,0.23477152591273,"16 ros 003"
"CDC QG-1 AGL",NA,13,1,"Rosthern, Canada",2016,31.148197800726,1.0478598894546,1.5637242192378,2.2743173878307,1.2435537034099,3.43557452216,4.8986114232087,1.1024126589496,1.2047737663532,1.234278290778,0.28083338482606,2.0847269338241,0.89518294438114,0.25693372187282,1.5174227203758,1.3083526757659,2.2142765140884,1.5197186774177,0.2363888072469,"16 ros 013"
"CDC Rouleau AGL",NA,20,1,"Rosthern, Canada",2016,29.179616052529,0.87890353365291,1.4486031553605,2.0172715797378,1.1669091962309,3.3209769865171,4.6952440193687,1.0413716898717,1.1940103777925,1.2315603096063,0.24631902376675,1.8893088968648,0.86088836288962,0.27107824790279,1.3717280157311,1.2326113609032,2.1486978823632,1.4202569910449,0.22337272955106,"16 ros 020"
"CDC Ruby AGL",NA,22,1,"Rosthern, Canada",2016,31.554278198973,0.91462240070652,1.5835980661691,2.2662533775327,1.2492479974286,3.8462864379848,5.1687209347959,1.127850150698,1.3151325277521,1.3085461653755,0.28554647585868,2.1401909738672,0.91037273492979,0.31161445042764,1.5355052669638,1.3604815192268,2.3497280205812,1.5740788337614,0.2397226895624,"16 ros 022"
"CDC Sedley AGL",NA,24,1,"Rosthern, Canada",2016,30.432779559334,0.99160373955723,1.4884870944538,2.1798277468306,1.2058490069029,3.4650057513808,4.7553662648544,1.0975272530734,1.3391601625103,1.253854300596,0.22333010682235,1.9056162349049,0.88325343024089,0.25997717303414,1.4785393527604,1.3343614647005,2.1700450282009,1.5236685200993,0.21785917135048,"16 ros 024"
"CN 105605 AGL",NA,27,1,"Rosthern, Canada",2016,29.599208119991,0.97395402942238,1.457438777845,2.1022256792787,1.1103983673404,3.423781115876,4.5746974394701,1.0238859564834,1.1601960342115,1.1841294175492,0.24268532431081,1.9716879601277,0.80159805881007,0.23313455165469,1.4033617972993,1.2133364179131,2.0680888752266,1.41666257815,0.22235802487459,"16 ros 027"
"CN 105767 AGL",NA,30,1,"Rosthern, Canada",2016,27.69613207559,0.83337716416716,1.3369542819031,1.8698037656952,1.0775856660456,3.0665312209837,4.2732017630671,0.96842134827759,1.103302106894,1.1264068227185,0.26253190241523,1.8630410658946,0.75995349412768,0.27574841550485,1.2800444533075,1.1201292762077,1.9403898759953,1.3269909487619,0.17899654925197,"16 ros 030"
"CN 105777 AGL",NA,31,1,"Rosthern, Canada",2016,30.893340650353,1.1458956020622,1.4923660462227,2.2485526562619,1.0972804592491,3.6162018716082,4.6937627492365,1.0119361041455,1.2175263424489,1.2488222273133,0.25960414982934,1.9658767025558,0.87321957170619,0.24491038188041,1.4596693489711,1.2333387596013,2.1140085167768,1.4468442887263,0.23887648300692,"16 ros 031"
"CN 105862 AGL",NA,34,1,"Rosthern, Canada",2016,30.636400735065,1.0310215413216,1.5341438419823,2.2053585143148,1.1904997544655,3.503496279426,4.8054627136322,1.0865473105314,1.2378157101541,1.2993558087491,0.25664181636055,2.1395799676369,0.87174775234851,0.26865067566679,1.4853949644585,1.3386101576385,2.173204977622,1.5265828551067,0.22149155775292,"16 ros 034"
"CN 105864 AGL",NA,36,1,"Rosthern, Canada",2016,32.963527404046,1.2047057136136,1.5306781785738,2.3316635036742,1.2676425840811,3.7274855323191,5.1025628095365,1.1399528619415,1.5007278690535,1.3327980440967,0.3033718980081,2.1311555213599,0.97950961630793,0.29207263922988,1.5209328433534,1.3460719053377,2.2812695088294,1.5744034699541,0.2341965030267,"16 ros 036"
"CN 106265 AGL",NA,39,1,"Rosthern, Canada",2016,29.381804924575,0.93852069264001,1.3758360924528,1.9471591091383,1.1379547867098,3.3769438569767,4.5350459805902,1.0260150149405,1.1984645760301,1.1800877859606,0.23865108755034,1.9119827597438,0.75300799190449,0.28016101155761,1.3541348895859,1.1904582225182,2.0439662798106,1.3577391258547,0.21813885542401,"16 ros 039"
"Crimson AGL",NA,42,1,"Rosthern, Canada",2016,30.872935011159,0.9096792737927,1.4431390434189,2.083361870984,1.2002335941293,3.5369381684172,4.8540100112716,1.0799209080491,1.3323066968828,1.3489189201301,0.23217354565543,2.0207471633957,0.8818328780579,0.2806251002111,1.4712471107608,1.297419414498,2.1899890692001,1.4628362217464,0.22834074654227,"16 ros 042"
"DPL 62 AGL",NA,43,1,"Rosthern, Canada",2016,30.3220974764,0.90357263409292,1.4049058161347,2.1219272332777,1.1881553809488,3.3936040309403,4.7216112178997,1.0261644021989,1.1863886385125,1.1957372122865,0.27385264911029,1.8584632480445,0.87899616681047,0.29632010864506,1.3841452286702,1.2205213677554,2.1185050899849,1.4627710593616,0.22980779946525,"16 ros 043"
"Eston AGL",NA,44,1,"Rosthern, Canada",2016,28.835989051304,1.0172741308384,1.4002519696101,2.0231733445471,1.1296564516859,3.5622279364117,4.703687313988,1.0293397052647,1.1364249975652,1.2234277646437,0.2610027100491,1.9193155605024,0.85157043059139,0.27979053487754,1.3713572136717,1.2332765966305,2.0998945196772,1.4061287358311,0.22520424110435,"16 ros 044"
"IG 1706 AGL",NA,47,1,"Rosthern, Canada",2016,34.997173149166,1.0621172172035,1.6496043001299,2.4166298155621,1.3667079910496,4.1526631001353,5.3525070733358,1.1914271470902,1.4733823251647,1.4391619947921,0.31184208518907,2.2092703086316,0.94509654182685,0.28153708018554,1.6140557624324,1.4070415849623,2.450468907742,1.6477758966833,0.26814075778001,"16 ros 047"
"IG 1959 AGL",NA,48,1,"Rosthern, Canada",2016,26.511304408876,0.83899085911817,1.3983524933806,1.958691691917,1.1007417905699,3.3131888337987,4.4140093343283,1.0154344504444,1.1242114810103,1.1827983050632,0.28584430991087,1.9088413928302,0.85228985166569,0.29361239962244,1.3114656673786,1.1945602171255,1.9926982677864,1.3806073942094,0.21300351515718,"16 ros 048"
"IG 4781 AGL",NA,50,1,"Rosthern, Canada",2016,33.060545638354,1.3316234912033,1.5856230663628,2.460438470152,1.2265631871279,3.4819597734093,4.9370632355143,1.1430426580899,1.2715517581388,1.3490148061673,0.27908164659857,2.1128650505732,0.88578689531538,0.27928784934218,1.5622692345009,1.369225755587,2.2669367360081,1.5704614330583,0.24250838827809,"16 ros 050"
"ILL 11555 AGL",NA,57,1,"Rosthern, Canada",2016,31.37798325976,1.2431172174011,1.4284165664733,2.1141173082138,1.1623326820079,3.4137544807328,4.8519091589718,1.0476136651436,1.1513943082675,1.243165229922,0.25200305891509,1.99535227452,0.8247542402847,0.25638534494513,1.3781798420353,1.25017923519,2.1634486339709,1.4763409513895,0.21933664538343,"16 ros 057"
"ILL 11557 AGL",NA,58,1,"Rosthern, Canada",2016,30.337909158919,0.95128581446344,1.4065407595619,2.0424761752655,1.1168070861366,3.3974559009423,4.7912941353391,0.99433583972496,1.1850114861185,1.1910111600669,0.25215248030943,1.9310968774114,0.79132019467748,0.25525982559021,1.371857903649,1.2364327864714,2.1251240810113,1.4116504751095,0.22134207136824,"16 ros 058"
"ILL 1220 AGL",NA,60,1,"Rosthern, Canada",2016,31.995455193451,1.0135068865637,1.5054006681518,2.1736994947118,1.2395520000607,3.6119501209098,4.9174967127611,1.1067671376106,1.237878457789,1.2554651591555,0.30754148207049,1.9439911995206,0.96074109550209,0.32589099043813,1.443668744013,1.279899299747,2.1893415339543,1.4672922533991,0.24899420329613,"16 ros 060"
"ILL 1553 AGL",NA,61,1,"Rosthern, Canada",2016,31.369674953049,1.0284133491634,1.5684167302301,2.2734648578428,1.1618947866092,3.6200381148487,4.8476277695711,1.0831418003811,1.2368795232972,1.2285348756253,0.27645681005878,2.0934852843401,0.89867176305954,0.25685963822408,1.4847257848907,1.2641574717971,2.1990999788729,1.4788990420195,0.24578728515756,"16 ros 061"
"ILL 2194 AGL",NA,65,1,"Rosthern, Canada",2016,27.880140972299,0.89072462211592,1.3270888746661,2.0116869409191,1.0431600783295,3.004832897814,4.277056228082,0.9416829160937,1.0485480535398,1.0870473293733,0.18338634338771,1.7633312021773,0.77986952242996,0.20780673094856,1.2916140316014,1.1090975535943,1.9235563242098,1.2813440433375,0.19538697684917,"16 ros 065"
"ILL 2507 AGL",NA,67,1,"Rosthern, Canada",2016,28.737654639405,1.1117468091692,1.4097008629354,1.9875580515761,1.1087006576613,3.1546729122225,4.3702896290887,0.9646329800673,1.0600542888592,1.1265921046455,0.23026076226695,1.8872104697907,0.83041129265318,0.23649864427133,1.3534478090033,1.1732213450671,1.9801002375281,1.3596194332206,0.21062824068694,"16 ros 067"
"ILL 28 AGL",NA,69,1,"Rosthern, Canada",2016,27.581147375091,0.7935712458851,1.2810203422481,1.792619743707,1.0654158771329,2.9484639081552,4.2637800703424,0.93826481517658,1.0855396984312,1.2028317650439,0.22426508549432,1.7521186141893,0.78309004256155,0.26979577920347,1.2466920290354,1.1206026430232,1.9564424323254,1.3092586469327,0.20234126510056,"16 ros 069"
"ILL 3025 AGL",NA,70,1,"Rosthern, Canada",2016,26.94066318733,0.93766912287999,1.2462105193583,1.7583105290954,1.0068275850347,3.0505584515641,4.2682403895867,0.91138016110643,1.063593767275,1.0985906073565,0.22503626538392,1.7302061926113,0.75499721515425,0.21770381096357,1.2488471379531,1.1247537347247,1.8718741848044,1.2870545582812,0.20035905767143,"16 ros 070"
"ILL 3347 AGL",NA,72,1,"Rosthern, Canada",2016,28.182584356684,1.0488835259788,1.2878252790828,1.8223992025663,1.0737435561663,3.1128947664664,4.3622431203963,0.96842816072507,1.1030300571534,1.130457712741,0.24364884215084,1.8157059590641,0.76301794948885,0.27729973870327,1.2841904944073,1.1590876210525,1.9287964796994,1.3404735704748,0.20019371128014,"16 ros 072"
"ILL 358 AGL",NA,73,1,"Rosthern, Canada",2016,31.25710648065,0.92362273115881,1.4848994984547,2.2105964570342,1.1887552000974,3.538621210566,4.8569159120408,1.0507696453906,1.2454099845871,1.2827776173694,0.25528301944568,1.950438660751,0.91712545243905,0.26078842666385,1.4171918962603,1.2923368278706,2.162886560736,1.4468918258799,0.23284963458331,"16 ros 073"
"ILL 4164 AGL",NA,75,1,"Rosthern, Canada",2016,29.616995301239,0.87805621257249,1.3524683604176,1.9553543957293,1.0643090259145,3.3005867581736,4.4319730446697,0.97021224920761,1.0760349036337,1.1562275921425,0.24119127929531,1.729639581323,0.86007120004407,0.23892034639863,1.3198343008083,1.1830209620562,2.0099003345074,1.3860667013144,0.21619653573527,"16 ros 075"
"ILL 4671 AGL",NA,80,1,"Rosthern, Canada",2016,31.882387254821,0.92987878228945,1.4617000116892,2.0920782680076,1.1852214205087,3.4084957093903,4.7534528767992,1.0405471131473,1.219265528701,1.3014315708867,0.24540400692522,1.9001240347317,0.8909262834006,0.26400028995865,1.4226085281442,1.2448233773966,2.1769152186953,1.4508475785485,0.23974743557577,"16 ros 080"
"ILL 4782 AGL",NA,82,1,"Rosthern, Canada",2016,29.427840139961,0.92553990765711,1.3978794584415,2.0593659222149,1.1194512879716,3.5394505966321,4.6909145406963,1.0058617194089,1.142910863858,1.2116675387183,0.22669428034005,1.9342941455837,0.77582832922593,0.30679916602511,1.3633091332204,1.2319561734309,2.056958378789,1.3774606867032,0.23504888737575,"16 ros 082"
"ILL 4804 AGL",NA,84,1,"Rosthern, Canada",2016,30.610715178097,1.0933273153451,1.478749946788,2.0739596789122,1.1375192467633,3.5508949884596,4.9111364795276,1.0466654718856,1.1997824570543,1.2166930940458,0.22715968817425,1.9751732203338,0.87458161400935,0.28124940038118,1.4057007691047,1.2347730846623,2.1980426729764,1.4463317654078,0.21523125217903,"16 ros 084"
"ILL 5480 AGL",NA,90,1,"Rosthern, Canada",2016,32.657511120863,0.92427183660961,1.4995148158565,2.3968131229455,1.2515029527632,3.6535792803702,5.2039366393033,1.1382594016194,1.4233083114925,1.2889709755471,0.21656167131082,2.0135259509157,0.93915867102725,0.28051138620912,1.5169834225536,1.3353295646184,2.3228705437505,1.5275206265718,0.27130927803485,"16 ros 090"
"ILL 5722 AGL",NA,92,1,"Rosthern, Canada",2016,30.924285015681,0.88601451058473,1.48681387829,2.2771320243261,1.1820378713008,3.6331577401344,4.8946829689151,1.0354969566437,1.1989080611462,1.2010615351337,0.22580157976674,1.9972743408774,0.90274612460759,0.22675207284036,1.4620036005912,1.2415126866667,2.1571565594946,1.4510286264234,0.23924928041763,"16 ros 092"
"ILL 5888 AGL",NA,94,1,"Rosthern, Canada",2016,26.554162081572,0.76403091593314,1.3293408631894,1.7438930820427,1.0341674748456,2.9981557233597,4.0544713254252,0.92665252552732,1.0555772744423,1.1875318090049,0.21738602204387,1.7940724977246,0.77204031386239,0.24409447370341,1.2767414344423,1.1005329381975,1.8562202202424,1.2846419615392,0.19670400694536,"16 ros 094"
"ILL 5945 AGL",NA,95,1,"Rosthern, Canada",2016,30.359760781596,0.99130586732874,1.4682101524461,2.2249083591884,1.1630616873817,3.5663134258348,4.759867719827,1.0481646740029,1.1748566369335,1.2135336720406,0.21361774941727,1.9641932603831,0.82980677787369,0.28481509954528,1.382437263483,1.2330880200165,2.0783622545681,1.4238434417492,0.23717802848103,"16 ros 095"
"ILL 7663 AGL",NA,105,1,"Rosthern, Canada",2016,29.566516727149,0.99602301468087,1.5504030653476,2.1395080424635,1.187944607272,3.5159581497522,4.9643156589546,1.0597700017343,1.2358993240528,1.2366620221108,0.26046077776622,1.9807200918013,0.8678968206336,0.26366259516336,1.4374507643059,1.2595207137513,2.2214142286108,1.4386226878453,0.23008154655838,"16 ros 105"
"ILL 7979 AGL",NA,111,1,"Rosthern, Canada",2016,28.906139456758,1.1420216687374,1.4682007611075,2.005222373473,1.0970118614041,3.2731422052087,4.6756192914463,0.99618965246398,1.1167293731298,1.1891066215677,0.24845323866661,1.8421597007689,0.81442659476073,0.26067956889886,1.3299594053079,1.1792198797869,2.0828997734876,1.376681531228,0.20914996338585,"16 ros 111"
"ILL 8007 AGL",NA,112,1,"Rosthern, Canada",2016,28.848135478371,0.98498807115895,1.3645076293499,1.9502698361576,1.0962206791901,3.3524833399392,4.6163732562343,1.0100466168383,1.1108346992099,1.1617907510254,0.27038081949981,1.909503220368,0.75588720023434,0.29853359488543,1.3292559481893,1.1912601340144,2.0379799654795,1.3706984989404,0.21848526742648,"16 ros 112"
"ILL 8595 AGL",NA,117,1,"Rosthern, Canada",2016,30.496313804388,0.97045096274797,1.4953923900034,2.0722984990295,1.2609323323722,3.4953643468457,4.9646381789364,1.0879428832994,1.2738682309553,1.2833761207574,0.23815537231869,1.9843938561731,0.81621439059009,0.29287667390324,1.4580698430183,1.2719824041252,2.227175636633,1.4507430967465,0.254835109335,"16 ros 117"
"ILL 975 AGL",NA,119,1,"Rosthern, Canada",2016,27.77315863686,0.92839076547329,1.3727889528864,1.8837725808508,1.0802116529911,3.0341474046745,4.3653313323527,0.96512525194977,1.0952038577181,1.1359290149996,0.23398123321805,1.8718845485085,0.81814588101674,0.24253788101516,1.3482864659835,1.1534373355272,1.9686800609282,1.329566433643,0.21654101236587,"16 ros 119"
"ILL 9888 AGL",NA,120,1,"Rosthern, Canada",2016,31.019995632558,1.0546809598086,1.5609628889944,2.1928595862841,1.1770825574598,3.5326581029401,4.8161966385697,1.064087931877,1.1727101630608,1.2178520549532,0.26946037121646,2.1438049153747,0.83095303868722,0.28139659594738,1.5129388618908,1.3131468086683,2.1839775151019,1.5386047660991,0.22321294832811,"16 ros 120"
"ILL 9932 AGL",NA,121,1,"Rosthern, Canada",2016,28.848913674216,0.92285929609038,1.4610829391365,2.0596919727334,1.058674369407,3.31435514279,4.4402654943995,0.97746949553787,1.0554888716131,1.1362171562813,0.24836679745029,1.8842662058595,0.79944911687191,0.22836406134593,1.3579749819664,1.1431868856877,2.0081824499484,1.3641598123608,0.2116765685883,"16 ros 121"
"ILL 9945 AGL",NA,122,1,"Rosthern, Canada",2016,32.446782965476,1.2906444653774,1.6325879501175,2.4081680978232,1.2250342950258,3.7329982547932,5.2155192019645,1.1079547099811,1.2056391776998,1.3257929352283,0.26977870467304,2.1051360631384,0.91346686852405,0.28937167377368,1.508890862287,1.3177953283016,2.3290858811583,1.5896892885063,0.22672305864901,"16 ros 122"
"ILL 9977 AGL",NA,123,1,"Rosthern, Canada",2016,30.24789564249,1.1459192679223,1.5199283698446,2.2396740093218,1.1154238892124,3.300284712182,4.5298083043563,1.0231859354639,1.1190490788803,1.1675722068838,0.24493558528571,1.9672904978089,0.82732984742793,0.25716331812769,1.4179379563695,1.2420540898352,2.0747842252347,1.4286511863683,0.20765768162189,"16 ros 123"
"Indianhead AGL",NA,126,1,"Rosthern, Canada",2016,32.774690703954,1.117762710301,1.68806516708,2.5105595406791,1.3028887295851,3.8360777239385,5.369284450143,1.2224788376856,1.3412723537833,1.3269699735297,0.26268612244372,2.3023386947821,0.94709542887287,0.29089924011434,1.6606025795377,1.4238871825621,2.4270871906634,1.6384285249039,0.24292863538897,"16 ros 126"
"Laird AGL",NA,128,1,"Rosthern, Canada",2016,29.941008128543,0.94880190398509,1.4986868601023,2.1986263992524,1.2446247867236,3.422711589929,4.8573485880263,1.0989489802296,1.2608379974333,1.2491107985039,0.24318621257715,1.9997604641309,0.95910406633527,0.30246609898026,1.4867537083656,1.3351996792546,2.2264695374373,1.5099543193546,0.23249144847348,"16 ros 128"
"PI 169534 LSP AGL",NA,131,1,"Rosthern, Canada",2016,31.462695641795,1.0879670050783,1.499920136017,2.196964101587,1.2399753131683,3.5874423595258,4.8586461563095,1.0833490921639,1.3154208096853,1.2785997084767,0.27473573014843,2.0650921623772,0.91135941138112,0.30366711995845,1.4599589394254,1.2697052366926,2.2158149245326,1.493154931458,0.23838206716332,"16 ros 131"
"PI 175754 LSP AGL",NA,132,1,"Rosthern, Canada",2016,31.517719927107,1.0852494425445,1.5630984306476,2.1439058331311,1.2129804066716,3.4712147762514,4.7265684761644,1.0723147083715,1.2304367468773,1.2156990244353,0.27240725886574,2.0702990968229,0.83976198801194,0.26428132799818,1.4852883377731,1.2842551386837,2.1859280376519,1.4917993980386,0.23897899044874,"16 ros 132"
"PI 177430 LSP AGL",NA,133,1,"Rosthern, Canada",2016,30.426016421611,1.0032233269058,1.4758188633253,2.1066007482653,1.1416096854935,3.4421721594321,4.6479861649928,1.0236124871892,1.1863047862608,1.2198611935637,0.36761701977841,1.935336394093,0.85866442511855,0.25192261405453,1.3787900600515,1.2102483877468,2.1172009169276,1.4107647183672,0.21888477308283,"16 ros 133"
